d,0,0.06378360487311965
d,10,0.06378360487311965
d,20,0.06378360487311965
d,30,0.06378360487311965
d,40,0.06378360487311965
d,50,0.06378360487311965
d,60,0.06378360487311965
d,70,0.06378360487311965
d,80,0.06378360487311965
d,90,0.06378360487311965
d,100,0.06378360487311965
d,110,0.06378360487311965
d,120,0.06438761605269588
d,130,0.06438761605269588
d,140,0.06438761605269588
d,150,0.06438761605269588
d,160,0.06438761605269588
d,170,0.06438761605269588
d,180,0.06438761605269588
d,190,0.06505159191505397
d,200,0.06505159191505397
d,210,0.06505159191505397
d,220,0.06505159191505397
d,230,0.06505159191505397
d,240,0.06505159191505397
d,250,0.06505159191505397
d,260,0.06505159191505397
d,270,0.06549250530279328
d,280,0.06549250530279328
d,290,0.06549250530279328
d,300,0.06549250530279328
d,310,0.06549250530279328
d,320,0.06549250530279328
d,330,0.06549250530279328
d,340,0.0656940046813276
d,350,0.0656940046813276
d,360,0.0656940046813276
d,370,0.0656940046813276
d,380,0.0656940046813276
d,390,0.0656940046813276
d,400,0.0656940046813276
d,410,0.06601063517005787
d,420,0.06601063517005787
d,430,0.06601063517005787
d,440,0.06601063517005787
d,450,0.06601063517005787
d,460,0.06601063517005787
d,470,0.06601063517005787
d,480,0.06601063517005787
d,490,0.06658181006010008
d,500,0.06658181006010008
d,510,0.06658181006010008
d,520,0.06658181006010008
d,530,0.06658181006010008
d,540,0.06658181006010008
d,550,0.06658181006010008
d,560,0.06712685096682065
d,570,0.06712685096682065
d,580,0.06712685096682065
d,590,0.06712685096682065
d,600,0.06712685096682065
d,610,0.06712685096682065
d,620,0.06809183883785541
d,630,0.06809183883785541
d,640,0.06809183883785541
d,650,0.06809183883785541
d,660,0.06809183883785541
d,670,0.06809183883785541
d,680,0.06809183883785541
d,690,0.06881147341675828
d,700,0.06881147341675828
d,710,0.06881147341675828
d,720,0.06881147341675828
d,730,0.06881147341675828
d,740,0.07011565525760449
d,750,0.07011565525760449
d,760,0.07011565525760449
d,770,0.07011565525760449
d,780,0.07011565525760449
d,790,0.07011565525760449
d,800,0.07109359050413665
d,810,0.07109359050413665
d,820,0.07109359050413665
d,830,0.07109359050413665
d,840,0.07109359050413665
d,850,0.07109359050413665
d,860,0.07248016475362316
d,870,0.07248016475362316
d,880,0.07248016475362316
d,890,0.07248016475362316
d,900,0.07248016475362316
d,910,0.07378840545967061
d,920,0.07378840545967061
d,930,0.07378840545967061
d,940,0.07378840545967061
d,950,0.07378840545967061
d,960,0.07076521723647865
d,970,0.07076521723647865
d,980,0.07076521723647865
d,990,0.07076521723647865
d,1000,0.0653681652843412
d,1010,0.0653681652843412
d,1020,0.0653681652843412
d,1030,0.0653681652843412
d,1040,0.0653681652843412
d,1050,0.0653681652843412
d,1060,0.0653681652843412
d,1070,0.0653681652843412
d,1080,0.0653681652843412
d,1090,0.0653681652843412
d,1100,0.0653681652843412
